COD_ESTADO,COD_MUNICIPIO,COD_PARROQUIA,COD_CENTRO,MESA,CANDIDATO,TOTAL VOTOS EN MESA,PARTIDO,VOTOS POR PARTIDO
5,2,12,50212001,3,JORGE ALBERTO ARREAZA MONTSERRAT,128,MOVIMIENTO SOMOS VENEZUELA,6
5,2,12,50212001,3,JORGE ALBERTO ARREAZA MONTSERRAT,128,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,5
5,2,12,50212001,3,JORGE ALBERTO ARREAZA MONTSERRAT,128,MOVIMIENTO ELECTORAL DEL PUEBLO ,3
5,2,12,50212001,3,JORGE ALBERTO ARREAZA MONTSERRAT,128,ALIANZA PARA EL CAMBIO ,1
5,2,12,50212001,3,JORGE ALBERTO ARREAZA MONTSERRAT,128,UNIDAD POPULAR VENEZOLANA ,1
5,2,12,50212001,3,JORGE ALBERTO ARREAZA MONTSERRAT,128,POR LA DEMOCRACIA SOCIAL ,1
5,2,12,50212001,3,JORGE ALBERTO ARREAZA MONTSERRAT,128,ORGANIZACIÓN RENOVADORA AUTENTICA ,0
5,2,12,50212001,3,JORGE ALBERTO ARREAZA MONTSERRAT,128,PATRIA PARA TODOS ,0
5,2,12,50212001,3,CLAUDIO ELOY FERMIN MALDONADO,5,NUEVA VISIÓN PARA MI PAÍS,2
5,2,12,50212001,3,CLAUDIO ELOY FERMIN MALDONADO,5,VENEZUELA UNIDA,2
5,2,12,50212001,3,CLAUDIO ELOY FERMIN MALDONADO,5,COMPROMISO PAÍS,1
5,2,12,50212001,3,CLAUDIO ELOY FERMIN MALDONADO,5,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,2,12,50212001,3,CLAUDIO ELOY FERMIN MALDONADO,5,MOVIMIENTO REPUBLICANO,0
5,2,12,50212001,3,CLAUDIO ELOY FERMIN MALDONADO,5,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,0
5,2,12,50212001,3,CLAUDIO ELOY FERMIN MALDONADO,5,SOLUCIONES POR VENEZUELA,0
5,2,12,50212001,3,CLAUDIO ELOY FERMIN MALDONADO,5,ACCIÓN DEMOCRÁTICA,0
5,2,12,50212001,3,CLAUDIO ELOY FERMIN MALDONADO,5,ESPERANZA POR EL CAMBIO,0
5,2,12,50212001,3,CLAUDIO ELOY FERMIN MALDONADO,5,PRIMERO VENEZUELA,0
5,2,12,50212001,3,ADOLFO RAMON SUPERLANO,4,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,3
5,2,12,50212001,3,ADOLFO RAMON SUPERLANO,4,VOLUNTAD POPULAR ACTIVISTAS,1
5,2,12,50212001,3,PEDRO JOSE DIAZ BAPTISTA,1,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,1
5,2,12,50212001,3,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,12,50212001,2,SERGIO RAMON GARRIDO QUINTERO,185,MESA DE LA UNIDAD DEMOCRÁTICA,175
5,2,12,50212001,2,SERGIO RAMON GARRIDO QUINTERO,185,MOVIMIENTO PROGRESISTA DE VENEZUELA,4
5,2,12,50212001,2,SERGIO RAMON GARRIDO QUINTERO,185,PARTIDO UNIÓN Y ENTENDIMIENTO,3
5,2,12,50212001,2,SERGIO RAMON GARRIDO QUINTERO,185,CONVERGENCIA,2
5,2,12,50212001,2,SERGIO RAMON GARRIDO QUINTERO,185,MOVIMIENTO AL SOCIALISMO ,1
5,2,12,50212001,2,SERGIO RAMON GARRIDO QUINTERO,185,MOVIMIENTO CENTRADOS,0
5,2,12,50212001,2,SERGIO RAMON GARRIDO QUINTERO,185,UNIÓN PARA EL PROGRESO,0
5,2,12,50212001,2,JORGE ALBERTO ARREAZA MONTSERRAT,108,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,99
5,2,12,50212001,2,JORGE ALBERTO ARREAZA MONTSERRAT,108,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,3
5,2,12,50212001,2,JORGE ALBERTO ARREAZA MONTSERRAT,108,MOVIMIENTO ELECTORAL DEL PUEBLO ,2
5,2,12,50212001,2,JORGE ALBERTO ARREAZA MONTSERRAT,108,ALIANZA PARA EL CAMBIO ,1
5,2,12,50212001,2,JORGE ALBERTO ARREAZA MONTSERRAT,108,PATRIA PARA TODOS ,1
5,2,12,50212001,2,JORGE ALBERTO ARREAZA MONTSERRAT,108,MOVIMIENTO SOMOS VENEZUELA,1
5,2,12,50212001,2,JORGE ALBERTO ARREAZA MONTSERRAT,108,ORGANIZACIÓN RENOVADORA AUTENTICA ,1
5,2,12,50212001,2,JORGE ALBERTO ARREAZA MONTSERRAT,108,UNIDAD POPULAR VENEZOLANA ,0
5,2,12,50212001,2,JORGE ALBERTO ARREAZA MONTSERRAT,108,POR LA DEMOCRACIA SOCIAL ,0
5,2,12,50212001,2,CLAUDIO ELOY FERMIN MALDONADO,5,VENEZUELA UNIDA,3
5,2,12,50212001,2,CLAUDIO ELOY FERMIN MALDONADO,5,ACCIÓN DEMOCRÁTICA,1
5,2,12,50212001,2,CLAUDIO ELOY FERMIN MALDONADO,5,CAMBIEMOS MOVIMIENTO CIUDADANO,1
5,2,12,50212001,2,CLAUDIO ELOY FERMIN MALDONADO,5,NUEVA VISIÓN PARA MI PAÍS,0
5,2,12,50212001,2,CLAUDIO ELOY FERMIN MALDONADO,5,COMPROMISO PAÍS,0
5,2,12,50212001,2,CLAUDIO ELOY FERMIN MALDONADO,5,ESPERANZA POR EL CAMBIO,0
5,2,12,50212001,2,CLAUDIO ELOY FERMIN MALDONADO,5,PRIMERO VENEZUELA,0
5,2,12,50212001,2,CLAUDIO ELOY FERMIN MALDONADO,5,MOVIMIENTO REPUBLICANO,0
5,2,12,50212001,2,CLAUDIO ELOY FERMIN MALDONADO,5,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,0
5,2,12,50212001,2,CLAUDIO ELOY FERMIN MALDONADO,5,SOLUCIONES POR VENEZUELA,0
5,2,12,50212001,2,ADOLFO RAMON SUPERLANO,3,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,2
5,2,12,50212001,2,ADOLFO RAMON SUPERLANO,3,VOLUNTAD POPULAR ACTIVISTAS,1
5,2,12,50212001,2,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,12,50212001,2,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,12,50212001,1,SERGIO RAMON GARRIDO QUINTERO,245,MESA DE LA UNIDAD DEMOCRÁTICA,241
5,2,12,50212001,1,SERGIO RAMON GARRIDO QUINTERO,245,CONVERGENCIA,1
5,2,12,50212001,1,SERGIO RAMON GARRIDO QUINTERO,245,PARTIDO UNIÓN Y ENTENDIMIENTO,1
5,2,12,50212001,1,SERGIO RAMON GARRIDO QUINTERO,245,MOVIMIENTO CENTRADOS,1
5,2,12,50212001,1,SERGIO RAMON GARRIDO QUINTERO,245,MOVIMIENTO PROGRESISTA DE VENEZUELA,1
5,2,12,50212001,1,SERGIO RAMON GARRIDO QUINTERO,245,MOVIMIENTO AL SOCIALISMO ,0
5,2,12,50212001,1,SERGIO RAMON GARRIDO QUINTERO,245,UNIÓN PARA EL PROGRESO,0
5,2,12,50212001,1,JORGE ALBERTO ARREAZA MONTSERRAT,214,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,206
5,2,12,50212001,1,JORGE ALBERTO ARREAZA MONTSERRAT,214,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,3
5,2,12,50212001,1,JORGE ALBERTO ARREAZA MONTSERRAT,214,POR LA DEMOCRACIA SOCIAL ,2
5,2,12,50212001,1,JORGE ALBERTO ARREAZA MONTSERRAT,214,ALIANZA PARA EL CAMBIO ,1
5,2,12,50212001,1,JORGE ALBERTO ARREAZA MONTSERRAT,214,MOVIMIENTO SOMOS VENEZUELA,1
5,2,12,50212001,1,JORGE ALBERTO ARREAZA MONTSERRAT,214,MOVIMIENTO ELECTORAL DEL PUEBLO ,1
5,2,12,50212001,1,JORGE ALBERTO ARREAZA MONTSERRAT,214,PATRIA PARA TODOS ,0
5,2,12,50212001,1,JORGE ALBERTO ARREAZA MONTSERRAT,214,UNIDAD POPULAR VENEZOLANA ,0
5,2,12,50212001,1,JORGE ALBERTO ARREAZA MONTSERRAT,214,ORGANIZACIÓN RENOVADORA AUTENTICA ,0
5,2,12,50212001,1,CLAUDIO ELOY FERMIN MALDONADO,10,VENEZUELA UNIDA,5
5,2,12,50212001,1,CLAUDIO ELOY FERMIN MALDONADO,10,ACCIÓN DEMOCRÁTICA,3
5,2,12,50212001,1,CLAUDIO ELOY FERMIN MALDONADO,10,CAMBIEMOS MOVIMIENTO CIUDADANO,1
5,2,12,50212001,1,CLAUDIO ELOY FERMIN MALDONADO,10,SOLUCIONES POR VENEZUELA,1
5,2,12,50212001,1,CLAUDIO ELOY FERMIN MALDONADO,10,NUEVA VISIÓN PARA MI PAÍS,0
5,2,12,50212001,1,CLAUDIO ELOY FERMIN MALDONADO,10,COMPROMISO PAÍS,0
5,2,12,50212001,1,CLAUDIO ELOY FERMIN MALDONADO,10,ESPERANZA POR EL CAMBIO,0
5,2,12,50212001,1,CLAUDIO ELOY FERMIN MALDONADO,10,PRIMERO VENEZUELA,0
5,2,12,50212001,1,CLAUDIO ELOY FERMIN MALDONADO,10,MOVIMIENTO REPUBLICANO,0
5,2,12,50212001,1,CLAUDIO ELOY FERMIN MALDONADO,10,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,0
5,2,12,50212001,1,ADOLFO RAMON SUPERLANO,7,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,6
5,2,12,50212001,1,ADOLFO RAMON SUPERLANO,7,VOLUNTAD POPULAR ACTIVISTAS,1
5,2,12,50212001,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,12,50212001,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,12,50212002,1,SERGIO RAMON GARRIDO QUINTERO,37,MESA DE LA UNIDAD DEMOCRÁTICA,35
5,2,12,50212002,1,SERGIO RAMON GARRIDO QUINTERO,37,PARTIDO UNIÓN Y ENTENDIMIENTO,1
5,2,12,50212002,1,SERGIO RAMON GARRIDO QUINTERO,37,MOVIMIENTO PROGRESISTA DE VENEZUELA,1
5,2,12,50212002,1,SERGIO RAMON GARRIDO QUINTERO,37,CONVERGENCIA,0
5,2,12,50212002,1,SERGIO RAMON GARRIDO QUINTERO,37,MOVIMIENTO AL SOCIALISMO ,0
5,2,12,50212002,1,SERGIO RAMON GARRIDO QUINTERO,37,MOVIMIENTO CENTRADOS,0
5,2,12,50212002,1,SERGIO RAMON GARRIDO QUINTERO,37,UNIÓN PARA EL PROGRESO,0
5,2,12,50212002,1,JORGE ALBERTO ARREAZA MONTSERRAT,32,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,26
5,2,12,50212002,1,JORGE ALBERTO ARREAZA MONTSERRAT,32,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,4
5,2,12,50212002,1,JORGE ALBERTO ARREAZA MONTSERRAT,32,MOVIMIENTO ELECTORAL DEL PUEBLO ,1
5,2,12,50212002,1,JORGE ALBERTO ARREAZA MONTSERRAT,32,ORGANIZACIÓN RENOVADORA AUTENTICA ,1
5,2,12,50212002,1,JORGE ALBERTO ARREAZA MONTSERRAT,32,ALIANZA PARA EL CAMBIO ,0
5,2,12,50212002,1,JORGE ALBERTO ARREAZA MONTSERRAT,32,PATRIA PARA TODOS ,0
5,2,12,50212002,1,JORGE ALBERTO ARREAZA MONTSERRAT,32,UNIDAD POPULAR VENEZOLANA ,0
5,2,12,50212002,1,JORGE ALBERTO ARREAZA MONTSERRAT,32,MOVIMIENTO SOMOS VENEZUELA,0
5,2,12,50212002,1,JORGE ALBERTO ARREAZA MONTSERRAT,32,POR LA DEMOCRACIA SOCIAL ,0
5,2,12,50212002,1,CLAUDIO ELOY FERMIN MALDONADO,0,NUEVA VISIÓN PARA MI PAÍS,0
5,2,12,50212002,1,CLAUDIO ELOY FERMIN MALDONADO,0,VENEZUELA UNIDA,0
5,2,12,50212002,1,CLAUDIO ELOY FERMIN MALDONADO,0,COMPROMISO PAÍS,0
5,2,12,50212002,1,CLAUDIO ELOY FERMIN MALDONADO,0,ESPERANZA POR EL CAMBIO,0
5,2,12,50212002,1,CLAUDIO ELOY FERMIN MALDONADO,0,PRIMERO VENEZUELA,0
5,2,12,50212002,1,CLAUDIO ELOY FERMIN MALDONADO,0,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,2,12,50212002,1,CLAUDIO ELOY FERMIN MALDONADO,0,MOVIMIENTO REPUBLICANO,0
5,2,12,50212002,1,CLAUDIO ELOY FERMIN MALDONADO,0,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,0
5,2,12,50212002,1,CLAUDIO ELOY FERMIN MALDONADO,0,SOLUCIONES POR VENEZUELA,0
5,2,12,50212002,1,CLAUDIO ELOY FERMIN MALDONADO,0,ACCIÓN DEMOCRÁTICA,0
5,2,12,50212002,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,12,50212002,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,12,50212002,1,ADOLFO RAMON SUPERLANO,0,VOLUNTAD POPULAR ACTIVISTAS,0
5,2,12,50212002,1,ADOLFO RAMON SUPERLANO,0,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,0
5,2,12,50212003,1,SERGIO RAMON GARRIDO QUINTERO,86,MESA DE LA UNIDAD DEMOCRÁTICA,84
5,2,12,50212003,1,SERGIO RAMON GARRIDO QUINTERO,86,CONVERGENCIA,1
5,2,12,50212003,1,SERGIO RAMON GARRIDO QUINTERO,86,MOVIMIENTO AL SOCIALISMO ,1
5,2,12,50212003,1,SERGIO RAMON GARRIDO QUINTERO,86,PARTIDO UNIÓN Y ENTENDIMIENTO,0
5,2,12,50212003,1,SERGIO RAMON GARRIDO QUINTERO,86,MOVIMIENTO CENTRADOS,0
5,2,12,50212003,1,SERGIO RAMON GARRIDO QUINTERO,86,MOVIMIENTO PROGRESISTA DE VENEZUELA,0
5,2,12,50212003,1,SERGIO RAMON GARRIDO QUINTERO,86,UNIÓN PARA EL PROGRESO,0
5,2,12,50212003,1,JORGE ALBERTO ARREAZA MONTSERRAT,21,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,20
5,2,12,50212003,1,JORGE ALBERTO ARREAZA MONTSERRAT,21,ALIANZA PARA EL CAMBIO ,1
5,2,12,50212003,1,JORGE ALBERTO ARREAZA MONTSERRAT,21,PATRIA PARA TODOS ,0
5,2,12,50212003,1,JORGE ALBERTO ARREAZA MONTSERRAT,21,UNIDAD POPULAR VENEZOLANA ,0
5,2,12,50212003,1,JORGE ALBERTO ARREAZA MONTSERRAT,21,MOVIMIENTO SOMOS VENEZUELA,0
5,2,12,50212003,1,JORGE ALBERTO ARREAZA MONTSERRAT,21,POR LA DEMOCRACIA SOCIAL ,0
5,2,12,50212003,1,JORGE ALBERTO ARREAZA MONTSERRAT,21,MOVIMIENTO ELECTORAL DEL PUEBLO ,0
5,2,12,50212003,1,JORGE ALBERTO ARREAZA MONTSERRAT,21,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,0
5,2,12,50212003,1,JORGE ALBERTO ARREAZA MONTSERRAT,21,ORGANIZACIÓN RENOVADORA AUTENTICA ,0
5,2,12,50212003,1,CLAUDIO ELOY FERMIN MALDONADO,1,ACCIÓN DEMOCRÁTICA,1
5,2,12,50212003,1,CLAUDIO ELOY FERMIN MALDONADO,1,NUEVA VISIÓN PARA MI PAÍS,0
5,2,12,50212003,1,CLAUDIO ELOY FERMIN MALDONADO,1,VENEZUELA UNIDA,0
5,2,12,50212003,1,CLAUDIO ELOY FERMIN MALDONADO,1,COMPROMISO PAÍS,0
5,2,12,50212003,1,CLAUDIO ELOY FERMIN MALDONADO,1,ESPERANZA POR EL CAMBIO,0
5,2,12,50212003,1,CLAUDIO ELOY FERMIN MALDONADO,1,PRIMERO VENEZUELA,0
5,2,12,50212003,1,CLAUDIO ELOY FERMIN MALDONADO,1,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,2,12,50212003,1,CLAUDIO ELOY FERMIN MALDONADO,1,MOVIMIENTO REPUBLICANO,0
5,2,12,50212003,1,CLAUDIO ELOY FERMIN MALDONADO,1,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,0
5,2,12,50212003,1,CLAUDIO ELOY FERMIN MALDONADO,1,SOLUCIONES POR VENEZUELA,0
5,2,12,50212003,1,ADOLFO RAMON SUPERLANO,1,VOLUNTAD POPULAR ACTIVISTAS,1
5,2,12,50212003,1,ADOLFO RAMON SUPERLANO,1,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,0
5,2,12,50212003,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,12,50212003,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,12,50212004,1,JORGE ALBERTO ARREAZA MONTSERRAT,220,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,211
5,2,12,50212004,1,JORGE ALBERTO ARREAZA MONTSERRAT,220,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,5
5,2,12,50212004,1,JORGE ALBERTO ARREAZA MONTSERRAT,220,MOVIMIENTO SOMOS VENEZUELA,2
5,2,12,50212004,1,JORGE ALBERTO ARREAZA MONTSERRAT,220,UNIDAD POPULAR VENEZOLANA ,1
5,2,12,50212004,1,JORGE ALBERTO ARREAZA MONTSERRAT,220,MOVIMIENTO ELECTORAL DEL PUEBLO ,1
5,2,12,50212004,1,JORGE ALBERTO ARREAZA MONTSERRAT,220,ALIANZA PARA EL CAMBIO ,0
5,2,12,50212004,1,JORGE ALBERTO ARREAZA MONTSERRAT,220,PATRIA PARA TODOS ,0
5,2,12,50212004,1,JORGE ALBERTO ARREAZA MONTSERRAT,220,POR LA DEMOCRACIA SOCIAL ,0
5,2,12,50212004,1,JORGE ALBERTO ARREAZA MONTSERRAT,220,ORGANIZACIÓN RENOVADORA AUTENTICA ,0
5,2,12,50212004,1,SERGIO RAMON GARRIDO QUINTERO,124,MESA DE LA UNIDAD DEMOCRÁTICA,118
5,2,12,50212004,1,SERGIO RAMON GARRIDO QUINTERO,124,PARTIDO UNIÓN Y ENTENDIMIENTO,2
5,2,12,50212004,1,SERGIO RAMON GARRIDO QUINTERO,124,UNIÓN PARA EL PROGRESO,2
5,2,12,50212004,1,SERGIO RAMON GARRIDO QUINTERO,124,MOVIMIENTO AL SOCIALISMO ,1
5,2,12,50212004,1,SERGIO RAMON GARRIDO QUINTERO,124,MOVIMIENTO PROGRESISTA DE VENEZUELA,1
5,2,12,50212004,1,SERGIO RAMON GARRIDO QUINTERO,124,CONVERGENCIA,0
5,2,12,50212004,1,SERGIO RAMON GARRIDO QUINTERO,124,MOVIMIENTO CENTRADOS,0
5,2,12,50212004,1,CLAUDIO ELOY FERMIN MALDONADO,6,VENEZUELA UNIDA,2
5,2,12,50212004,1,CLAUDIO ELOY FERMIN MALDONADO,6,ACCIÓN DEMOCRÁTICA,1
5,2,12,50212004,1,CLAUDIO ELOY FERMIN MALDONADO,6,COMPROMISO PAÍS,1
5,2,12,50212004,1,CLAUDIO ELOY FERMIN MALDONADO,6,PRIMERO VENEZUELA,1
5,2,12,50212004,1,CLAUDIO ELOY FERMIN MALDONADO,6,SOLUCIONES POR VENEZUELA,1
5,2,12,50212004,1,CLAUDIO ELOY FERMIN MALDONADO,6,NUEVA VISIÓN PARA MI PAÍS,0
5,2,12,50212004,1,CLAUDIO ELOY FERMIN MALDONADO,6,ESPERANZA POR EL CAMBIO,0
5,2,12,50212004,1,CLAUDIO ELOY FERMIN MALDONADO,6,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,2,12,50212004,1,CLAUDIO ELOY FERMIN MALDONADO,6,MOVIMIENTO REPUBLICANO,0
5,2,12,50212004,1,CLAUDIO ELOY FERMIN MALDONADO,6,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,0
5,2,12,50212004,1,ADOLFO RAMON SUPERLANO,2,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,2
5,2,12,50212004,1,ADOLFO RAMON SUPERLANO,2,VOLUNTAD POPULAR ACTIVISTAS,0
5,2,12,50212004,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,12,50212004,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,12,50212005,1,JORGE ALBERTO ARREAZA MONTSERRAT,184,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,171
5,2,12,50212005,1,JORGE ALBERTO ARREAZA MONTSERRAT,184,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,3
5,2,12,50212005,1,JORGE ALBERTO ARREAZA MONTSERRAT,184,MOVIMIENTO SOMOS VENEZUELA,3
5,2,12,50212005,1,JORGE ALBERTO ARREAZA MONTSERRAT,184,POR LA DEMOCRACIA SOCIAL ,3
5,2,12,50212005,1,JORGE ALBERTO ARREAZA MONTSERRAT,184,ORGANIZACIÓN RENOVADORA AUTENTICA ,1
5,2,12,50212005,1,JORGE ALBERTO ARREAZA MONTSERRAT,184,ALIANZA PARA EL CAMBIO ,1
5,2,12,50212005,1,JORGE ALBERTO ARREAZA MONTSERRAT,184,PATRIA PARA TODOS ,1
5,2,12,50212005,1,JORGE ALBERTO ARREAZA MONTSERRAT,184,MOVIMIENTO ELECTORAL DEL PUEBLO ,1
5,2,12,50212005,1,JORGE ALBERTO ARREAZA MONTSERRAT,184,UNIDAD POPULAR VENEZOLANA ,0
5,2,12,50212005,1,SERGIO RAMON GARRIDO QUINTERO,122,MESA DE LA UNIDAD DEMOCRÁTICA,110
5,2,12,50212005,1,SERGIO RAMON GARRIDO QUINTERO,122,UNIÓN PARA EL PROGRESO,4
5,2,12,50212005,1,SERGIO RAMON GARRIDO QUINTERO,122,MOVIMIENTO AL SOCIALISMO ,3
5,2,12,50212005,1,SERGIO RAMON GARRIDO QUINTERO,122,MOVIMIENTO PROGRESISTA DE VENEZUELA,3
5,2,12,50212005,1,SERGIO RAMON GARRIDO QUINTERO,122,PARTIDO UNIÓN Y ENTENDIMIENTO,2
5,2,12,50212005,1,SERGIO RAMON GARRIDO QUINTERO,122,CONVERGENCIA,0
5,2,12,50212005,1,SERGIO RAMON GARRIDO QUINTERO,122,MOVIMIENTO CENTRADOS,0
5,2,12,50212005,1,CLAUDIO ELOY FERMIN MALDONADO,8,VENEZUELA UNIDA,4
5,2,12,50212005,1,CLAUDIO ELOY FERMIN MALDONADO,8,SOLUCIONES POR VENEZUELA,2
5,2,12,50212005,1,CLAUDIO ELOY FERMIN MALDONADO,8,PRIMERO VENEZUELA,2
5,2,12,50212005,1,CLAUDIO ELOY FERMIN MALDONADO,8,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,0
5,2,12,50212005,1,CLAUDIO ELOY FERMIN MALDONADO,8,ACCIÓN DEMOCRÁTICA,0
5,2,12,50212005,1,CLAUDIO ELOY FERMIN MALDONADO,8,NUEVA VISIÓN PARA MI PAÍS,0
5,2,12,50212005,1,CLAUDIO ELOY FERMIN MALDONADO,8,COMPROMISO PAÍS,0
5,2,12,50212005,1,CLAUDIO ELOY FERMIN MALDONADO,8,ESPERANZA POR EL CAMBIO,0
5,2,12,50212005,1,CLAUDIO ELOY FERMIN MALDONADO,8,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,2,12,50212005,1,CLAUDIO ELOY FERMIN MALDONADO,8,MOVIMIENTO REPUBLICANO,0
5,2,12,50212005,1,ADOLFO RAMON SUPERLANO,7,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,6
5,2,12,50212005,1,ADOLFO RAMON SUPERLANO,7,VOLUNTAD POPULAR ACTIVISTAS,1
5,2,12,50212005,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,12,50212005,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,13,50213001,3,SERGIO RAMON GARRIDO QUINTERO,182,MESA DE LA UNIDAD DEMOCRÁTICA,172
5,2,13,50213001,3,SERGIO RAMON GARRIDO QUINTERO,182,MOVIMIENTO PROGRESISTA DE VENEZUELA,4
5,2,13,50213001,3,SERGIO RAMON GARRIDO QUINTERO,182,PARTIDO UNIÓN Y ENTENDIMIENTO,3
5,2,13,50213001,3,SERGIO RAMON GARRIDO QUINTERO,182,UNIÓN PARA EL PROGRESO,2
5,2,13,50213001,3,SERGIO RAMON GARRIDO QUINTERO,182,CONVERGENCIA,1
5,2,13,50213001,3,SERGIO RAMON GARRIDO QUINTERO,182,MOVIMIENTO AL SOCIALISMO ,0
5,2,13,50213001,3,SERGIO RAMON GARRIDO QUINTERO,182,MOVIMIENTO CENTRADOS,0
5,2,13,50213001,3,JORGE ALBERTO ARREAZA MONTSERRAT,143,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,141
5,2,13,50213001,3,JORGE ALBERTO ARREAZA MONTSERRAT,143,UNIDAD POPULAR VENEZOLANA ,1
5,2,13,50213001,3,JORGE ALBERTO ARREAZA MONTSERRAT,143,MOVIMIENTO SOMOS VENEZUELA,1
5,2,13,50213001,3,JORGE ALBERTO ARREAZA MONTSERRAT,143,MOVIMIENTO ELECTORAL DEL PUEBLO ,0
5,2,13,50213001,3,JORGE ALBERTO ARREAZA MONTSERRAT,143,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,0
5,2,13,50213001,3,JORGE ALBERTO ARREAZA MONTSERRAT,143,ORGANIZACIÓN RENOVADORA AUTENTICA ,0
5,2,13,50213001,3,JORGE ALBERTO ARREAZA MONTSERRAT,143,ALIANZA PARA EL CAMBIO ,0
5,2,13,50213001,3,JORGE ALBERTO ARREAZA MONTSERRAT,143,PATRIA PARA TODOS ,0
5,2,13,50213001,3,JORGE ALBERTO ARREAZA MONTSERRAT,143,POR LA DEMOCRACIA SOCIAL ,0
5,2,13,50213001,3,ADOLFO RAMON SUPERLANO,10,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,9
5,2,13,50213001,3,ADOLFO RAMON SUPERLANO,10,VOLUNTAD POPULAR ACTIVISTAS,1
5,2,13,50213001,3,CLAUDIO ELOY FERMIN MALDONADO,3,MOVIMIENTO REPUBLICANO,1
